기간,자치구,동,합계,합계,합계,합계,합계,농업 임업 및 어업,농업 임업 및 어업,광업,광업,제조업,제조업,전기 가스 증기 및 공기조절 공급업,전기 가스 증기 및 공기조절 공급업,수도 하수 및 폐기물 처리 원료 재생업,수도 하수 및 폐기물 처리 원료 재생업,건설업,건설업,도매 및 소매업,도매 및 소매업,운수 및 창고업,운수 및 창고업,숙박 및 음식점업,숙박 및 음식점업,정보통신업,정보통신업,금융 및 보험업,금융 및 보험업,부동산업,부동산업,전문 과학 및 기술 서비스업,전문 과학 및 기술 서비스업,사업시설 관리 사업 지원 및 임대 서비스업,사업시설 관리 사업 지원 및 임대 서비스업,공공행정 국방 및 사회보장 행정,공공행정 국방 및 사회보장 행정,교육 서비스업,교육 서비스업,보건업 및 사회복지 서비스업,보건업 및 사회복지 서비스업,예술 스포츠 및 여가관련 서비스업,예술 스포츠 및 여가관련 서비스업,협회 및 단체 수리 및 기타 개인 서비스업,협회 및 단체 수리 및 기타 개인 서비스업
2019,중랑구,상봉2동,2159,809,9306,4812,4494,-,-,-,-,226,910,1,1,1,1,60,330,413,2006,178,373,548,1648,21,189,23,302,116,288,47,464,49,678,3,132,32,290,66,840,179,494,196,360
2019,중랑구,중화1동,1089,361,3590,1639,1951,-,-,-,-,121,582,1,29,1,5,49,217,198,564,252,264,90,224,9,40,5,31,54,136,21,59,15,69,2,23,71,531,49,560,18,44,133,212
2019,중랑구,중화2동,2111,773,6771,3810,2961,-,-,-,-,243,916,-,-,4,15,86,522,476,1202,327,501,385,899,13,44,14,119,71,536,39,202,34,473,5,124,22,92,63,398,96,269,233,459
2019,중랑구,묵1동,1555,569,5736,2689,3047,-,-,-,-,77,420,2,83,-,-,48,402,296,999,359,379,255,759,13,116,12,117,91,237,21,108,16,118,2,65,67,685,69,627,50,158,177,463
2019,중랑구,묵2동,1811,536,4688,2457,2231,-,-,-,-,152,611,-,-,-,-,55,296,298,804,607,621,228,542,9,38,6,53,68,137,21,101,20,244,2,51,51,274,56,461,58,125,180,330
2019,중랑구,망우3동,1132,407,3746,1846,1900,-,-,-,-,245,1129,1,4,-,-,47,209,186,523,245,434,123,270,4,9,2,16,35,45,9,26,19,113,1,21,36,333,41,409,22,57,116,148
2019,중랑구,신내1동,2017,622,11518,6629,4889,-,-,-,-,96,365,-,-,3,88,74,1350,297,1141,685,2409,258,825,6,52,12,61,88,249,22,86,23,198,2,402,117,618,92,3076,61,184,181,414
2019,중랑구,신내2동,1120,433,6468,2985,3483,-,-,-,-,15,22,1,1,1,5,33,266,204,606,305,381,127,488,8,30,5,42,45,151,34,111,15,196,7,2156,104,766,78,935,23,92,115,220
2019,중랑구,면목본동,2572,963,7681,3475,4206,-,-,-,-,448,1837,-,-,3,4,101,563,518,1324,375,444,417,973,14,36,12,79,111,171,38,142,26,112,3,81,65,394,100,969,75,142,266,410
2019,중랑구,면목3.8동,2123,766,7671,3852,3819,-,-,-,-,320,1347,-,-,1,13,54,220,367,870,361,806,408,1099,5,11,12,92,89,195,16,57,28,199,3,73,67,1168,68,934,106,231,218,356
2019,중랑구,망우본동,3827,1003,12002,6270,5732,-,-,-,-,352,1592,-,-,2,53,84,365,594,1777,1522,2328,472,1241,15,56,23,220,115,255,32,112,34,289,4,123,74,1119,129,1583,101,302,274,587
2019,성북구,소계,23617,8922,111005,54975,56030,-,-,-,-,2144,7873,4,8,13,171,575,4133,4697,14662,3557,6130,4461,13323,241,1900,144,1576,1203,3827,480,5384,264,5624,51,3308,1368,21947,1045,13249,745,2323,2625,5567
2019,성북구,돈암1동,386,134,2116,1019,1097,-,-,-,-,10,44,-,-,-,-,12,229,61,183,107,128,39,182,-,-,2,6,32,116,2,7,3,161,1,22,37,664,21,221,7,35,52,118
2019,성북구,돈암2동,421,190,2477,831,1646,-,-,-,-,4,12,-,-,-,-,8,27,54,125,103,103,42,110,2,30,5,29,39,176,2,7,2,920,2,68,62,446,27,205,16,62,53,157
2019,성북구,안암동,1431,455,13406,6710,6696,-,-,-,-,78,323,-,-,-,-,33,159,293,1093,93,129,436,1613,37,263,10,76,54,100,58,1040,27,140,1,21,61,4764,45,3132,61,168,144,385
2019,성북구,보문동,1294,424,5461,2796,2665,-,-,-,-,226,651,1,1,1,18,34,410,258,920,272,320,169,452,10,29,10,151,54,102,33,139,17,841,4,82,35,332,37,734,20,39,113,240
2019,성북구,정릉1동,757,293,1976,956,1020,-,-,-,-,54,166,-,-,1,2,26,161,124,322,150,173,108,288,5,7,3,24,44,124,9,16,9,13,2,19,68,159,30,305,25,53,99,144
2019,성북구,정릉2동,904,306,2961,1584,1377,-,-,-,-,33,90,-,-,-,-,17,127,150,509,243,397,136,381,5,17,5,52,56,138,6,11,3,21,2,48,55,336,55,471,33,195,105,168
2019,성북구,정릉3동,717,260,4764,2839,1925,-,-,-,-,28,107,-,-,-,-,14,39,111,303,163,411,161,457,9,25,2,14,31,123,13,230,3,7,2,22,32,2511,23,202,23,62,102,251
2019,성북구,정릉4동,929,331,4131,2385,1746,-,-,-,-,39,117,1,5,1,2,16,88,159,389,226,984,154,366,7,21,4,32,47,108,10,42,5,41,3,65,55,1130,49,425,29,92,124,224
2019,성북구,길음1동,1008,460,3921,1465,2456,-,-,-,-,30,91,-,-,-,-,16,50,195,516,164,200,181,543,2,5,9,83,72,197,9,21,8,202,3,105,104,957,75,633,30,87,110,231
2019,성북구,길음2동,995,429,4816,2013,2803,-,-,-,-,13,55,-,-,-,-,20,68,295,1281,83,115,207,690,10,212,5,12,66,204,17,107,17,385,2,25,62,180,54,986,27,148,117,348
2019,성북구,월곡1동,1361,480,5403,2659,2744,-,-,-,-,159,693,-,-,1,25,30,237,290,820,280,296,158,456,13,157,8,150,57,144,12,494,11,174,2,78,85,592,73,664,35,87,147,336
2019,성북구,월곡2동,1558,587,8951,4413,4538,-,-,-,-,230,925,-,-,1,4,31,143,335,1150,150,213,315,968,9,43,9,75,54,126,45,2095,20,368,2,23,57,1412,66,858,58,186,176,362
2019,성북구,장위1동,911,327,2263,1056,1207,-,-,-,-,159,607,-,-,-,-,18,67,164,333,198,202,125,256,-,-,4,34,40,50,4,11,3,3,1,23,32,221,26,233,22,39,115,184
2019,성북구,장위2동,1106,403,3218,1502,1716,-,-,-,-,245,959,-,-,2,3,27,108,230,478,172,197,160,330,8,20,8,66,53,67,12,28,8,46,2,83,22,206,36,400,14,22,107,205
2019,성북구,장위3동,597,177,2331,1247,1084,-,-,-,-,79,394,-,-,1,25,22,92,90,260,149,483,67,201,-,-,1,7,55,112,5,11,4,13,2,49,30,342,24,219,9,23,59,100
2019,성북구,성북동,1174,501,5315,2595,2720,-,-,-,-,39,154,2,2,-,-,29,237,248,811,78,93,228,855,53,520,8,122,62,116,58,353,27,95,4,66,98,867,58,432,35,133,147,459
2019,성북구,삼선동,1834,743,8921,4394,4527,-,-,-,-,84,271,-,-,2,13,42,137,408,1348,148,163,446,1126,27,109,19,142,80,163,100,351,29,335,6,1782,113,1792,86,696,75,169,169,324
2019,성북구,동선동,2037,838,9961,4329,5632,-,-,-,-,45,173,-,-,-,-,43,525,417,1281,73,216,637,2156,25,351,14,96,111,225,43,170,28,741,1,23,148,2402,88,710,99,302,265,590
2019,성북구,종암동,2034,811,8629,4553,4076,-,-,-,-,323,979,-,-,-,-,48,433,381,996,289,338,329,954,10,62,11,340,92,1208,19,68,19,106,6,634,136,940,95,973,67,216,209,382
2019,성북구,석관동,2163,773,9984,5629,4355,-,-,-,-,266,1062,-,-,3,79,89,796,434,1544,416,969,363,939,9,29,7,65,104,228,23,183,21,1012,3,70,76,1694,77,750,60,205,212,359
2019,강북구,소계,19014,7153,73904,34134,39770,-,-,-,-,1456,5864,3,84,8,338,522,2198,3823,10726,3108,6305,3779,11090,117,759,282,3989,811,1876,314,1241,222,3737,44,3108,683,5911,816,10099,751,2125,2275,4454
2019,강북구,번1동,1895,741,9633,4014,5619,-,-,-,-,93,306,-,-,2,75,50,286,411,1249,176,346,370,1280,18,99,125,1880,95,249,74,333,55,805,4,418,52,348,82,1245,78,334,210,380
2019,강북구,번2동,640,166,3657,2146,1511,-,-,-,-,45,299,-,-,1,165,26,130,97,341,221,711,66,142,4,50,1,7,18,53,5,41,9,172,5,482,8,131,32,664,22,138,80,131
2019,강북구,번3동,869,227,3147,1707,1440,-,-,-,-,50,355,-,-,-,-,13,47,99,370,395,699,87,281,1,5,2,14,29,114,4,22,4,77,2,50,49,251,38,599,23,123,73,140
2019,강북구,수유1동,1473,601,5349,2444,2905,-,-,-,-,131,454,-,-,-,-,32,96,441,1037,199,614,264,583,3,4,13,81,54,113,12,47,12,253,3,65,45,675,58,812,47,177,159,338
2019,강북구,수유2동,1280,482,3797,1744,2053,-,-,-,-,119,462,-,-,-,-,56,239,259,647,219,229,185,485,10,46,5,25,56,121,10,21,12,342,2,45,53,141,58,613,43,80,193,301
2019,강북구,수유3동,2542,1053,9146,4206,4940,-,-,-,-,144,521,1,1,-,-,57,229,538,1473,174,227,733,2305,13,98,50,762,114,252,59,196,32,158,3,1086,28,170,97,696,203,413,296,559
2019,강북구,삼양동,1059,371,3509,1433,2076,-,-,-,-,106,414,-,-,-,-,25,97,179,512,251,393,132,275,1,5,5,27,38,87,7,15,2,244,2,57,58,476,64,565,37,97,152,245
2019,강북구,미아동,1740,685,6824,3076,3748,-,-,-,-,160,609,1,82,1,1,45,265,364,1002,177,204,368,1015,12,49,32,331,91,222,29,101,28,119,5,244,54,1121,76,842,68,121,229,496
2019,강북구,송중동,2117,822,8611,3470,5141,-,-,-,-,151,651,-,-,-,-,51,189,465,1510,254,297,501,1865,22,247,30,689,78,159,38,149,32,549,3,203,79,505,77,877,81,234,255,487
2019,강북구,송천동,2041,747,7973,3616,4357,-,-,-,-,293,1212,1,1,1,31,81,243,390,1278,230,400,396,1024,9,56,8,98,93,202,43,189,19,715,6,259,78,778,82,752,52,135,259,600
2019,강북구,삼각산동,782,337,2247,862,1385,-,-,-,-,13,48,-,-,-,-,16,28,116,263,179,179,129,312,5,11,3,18,55,138,8,13,4,6,2,54,80,506,65,472,25,61,82,138
2019,강북구,우이동,1016,387,4252,2603,1649,-,-,-,-,40,142,-,-,1,62,18,124,171,436,236,1338,314,955,6,13,-,-,36,74,9,34,4,133,2,24,30,227,33,346,31,106,85,238
2019,강북구,인수동,1560,534,5759,2813,2946,-,-,-,-,111,391,-,-,2,4,52,225,293,608,397,668,234,568,13,76,8,57,54,92,16,80,9,164,5,121,69,582,54,1616,41,106,202,401
2019,도봉구,소계,18628,6269,72939,37598,35341,1,1,1,1,945,3794,4,22,8,94,486,3565,3367,10797,5002,9064,2814,8203,81,752,119,1107,808,2760,337,1756,181,2030,38,3892,926,7318,824,11538,618,1778,2068,4467
2019,도봉구,쌍문1동,913,288,3831,1935,1896,-,-,-,-,37,137,-,-,-,-,27,117,136,444,298,531,132,370,8,107,3,21,36,82,7,67,7,11,2,52,47,1111,40,473,23,101,110,207
2019,도봉구,쌍문2동,1280,488,5572,2730,2842,-,-,-,-,70,330,1,3,-,-,41,312,241,847,252,551,203,662,5,19,6,117,51,424,19,52,15,105,2,56,76,444,76,1097,55,154,167,399
2019,도봉구,쌍문3동,966,358,4182,1936,2246,-,-,-,-,56,228,-,-,1,24,33,259,242,725,138,154,167,525,5,334,7,52,53,105,9,47,13,39,2,55,45,174,41,1122,21,53,133,286
2019,도봉구,쌍문4동,611,240,2093,938,1155,-,-,-,-,8,24,-,-,-,-,15,62,78,214,187,188,55,175,2,4,1,3,30,119,3,6,1,15,1,19,102,888,30,174,17,56,81,146
2019,도봉구,방학1동,2350,933,13653,7309,6344,-,-,-,-,120,510,-,-,1,3,72,514,487,1669,349,1089,489,1468,9,35,18,163,115,327,43,503,26,934,8,1903,93,697,110,2783,142,286,268,769
2019,도봉구,방학2동,1219,416,2909,1431,1478,-,-,-,-,130,434,-,-,-,-,38,124,289,658,292,299,161,342,3,8,2,13,26,48,4,9,7,65,1,24,38,226,42,389,27,40,159,230
2019,도봉구,방학3동,898,255,3169,1449,1720,-,-,-,-,17,54,-,-,-,-,20,100,104,328,381,603,94,326,-,-,4,35,43,156,7,21,3,8,2,58,65,469,59,798,23,68,76,145
2019,도봉구,창1동,1538,424,3958,2076,1882,-,-,-,-,27,109,-,-,1,4,33,170,189,569,711,756,182,577,13,122,4,105,64,176,10,36,8,20,2,49,54,492,60,406,38,135,142,232
2019,도봉구,창2동,1410,503,4428,2396,2032,-,-,-,-,172,880,-,-,1,3,32,138,277,847,338,554,177,425,2,6,2,16,59,145,8,39,11,68,2,57,59,262,50,550,42,133,178,305
2019,도봉구,창3동,915,329,2170,1012,1158,-,-,-,-,74,258,1,17,-,-,30,83,194,459,218,219,147,309,1,1,2,13,32,75,7,11,4,15,1,20,26,169,41,328,27,40,110,153
2019,도봉구,창4동,1319,439,7530,3988,3542,-,-,-,-,18,60,-,-,1,9,36,1103,266,1360,238,649,197,677,18,57,41,401,74,238,67,368,27,268,4,543,100,777,65,405,49,322,118,293
2019,도봉구,창5동,2157,540,7359,3642,3717,-,-,1,1,51,219,2,2,-,-,28,199,265,984,917,1187,271,1020,5,22,10,66,86,234,27,117,19,85,3,188,134,828,89,1398,63,174,186,635
2019,도봉구,도봉1동,1626,579,5766,3373,2393,1,1,-,-,120,442,-,-,2,48,49,256,359,962,299,1372,336,829,6,19,8,38,62,115,18,72,11,37,4,101,34,414,56,595,60,123,201,342
2019,도봉구,도봉2동,1426,477,6319,3383,2936,-,-,-,-,45,109,-,-,1,3,32,128,240,731,384,912,203,498,4,18,11,64,77,516,108,408,29,360,4,767,53,367,65,1020,31,93,139,325
2019,노원구,소계,26618,9576,116684,54993,61691,1,1,-,-,797,3533,8,288,19,234,552,2508,4965,15458,6564,11955,4278,14520,167,1082,230,3788,1228,4465,454,2771,291,4375,39,3533,1936,20143,1445,19452,987,3200,2657,5378
2019,노원구,월계1동,1466,521,6721,3998,2723,-,-,-,-,77,352,3,3,2,3,34,173,247,608,253,924,349,968,10,31,4,34,70,445,23,194,17,38,1,20,65,1473,69,889,87,223,155,343
2019,노원구,월계2동,930,237,3255,1684,1571,-,-,-,-,26,160,-,-,-,-,17,55,104,281,464,564,82,204,8,14,1,3,34,136,5,56,6,40,2,55,56,1147,39,361,10,59,76,120
2019,노원구,월계3동,996,323,4143,2192,1951,-,-,-,-,8,27,-,-,1,11,8,48,163,933,419,1074,94,331,8,32,3,33,50,225,15,105,8,47,2,86,54,421,67,573,17,49,79,148
2019,노원구,공릉2동,1955,650,11629,5849,5780,1,1,-,-,68,493,-,-,-,-,26,116,259,722,511,867,379,1264,29,124,9,63,99,352,42,555,18,222,2,29,156,4112,78,1877,93,477,185,355
2019,노원구,하계1동,1088,412,7931,3841,4090,-,-,-,-,51,397,-,-,-,-,29,173,283,1061,161,616,188,753,4,12,6,40,49,232,19,172,17,291,3,602,80,1206,49,1808,30,232,119,336
2019,노원구,하계2동,414,130,1220,476,744,-,-,-,-,6,13,-,-,-,-,11,24,38,112,184,195,35,91,1,1,2,13,25,84,3,6,1,1,1,22,36,381,25,187,5,14,41,76
2019,노원구,중계본동,1205,471,5602,2620,2982,-,-,-,-,40,188,-,-,-,-,19,29,161,494,201,302,189,591,3,261,5,32,58,236,16,39,10,660,1,29,259,1810,51,437,69,275,123,219
2019,노원구,중계1동,1050,441,4205,1881,2324,-,-,-,-,6,13,-,-,-,-,14,51,175,580,170,171,142,562,1,4,5,55,69,236,9,17,8,19,2,70,255,1732,48,260,43,205,103,230
2019,노원구,중계4동,1059,430,3923,1649,2274,-,-,-,-,13,35,-,-,-,-,18,87,191,578,218,269,237,725,1,1,5,49,49,172,9,15,11,37,1,24,72,774,61,786,70,167,103,204
2019,노원구,상계1동,3183,727,9518,5157,4361,-,-,-,-,61,210,-,-,6,30,56,380,363,1418,1616,2116,357,1230,11,65,8,45,107,287,45,277,27,627,3,89,113,710,102,1394,84,164,224,476
2019,노원구,상계2동,2668,1195,10536,4320,6216,-,-,-,-,76,253,-,-,3,20,47,229,867,2528,174,436,663,2666,9,63,12,169,112,319,27,137,35,275,2,64,106,677,109,1573,144,392,282,735
2019,노원구,상계5동,1567,625,4936,2316,2620,-,-,-,-,105,425,-,-,2,2,60,190,329,765,210,312,241,528,10,27,11,48,67,166,32,108,35,575,1,24,91,272,80,1011,62,122,231,361
2019,노원구,상계8동,484,227,1697,582,1115,-,-,-,-,5,10,-,-,-,-,10,25,76,178,94,95,62,156,1,2,4,40,25,108,2,4,1,1,1,16,65,533,72,402,20,50,46,77
2019,노원구,상계9동,698,261,2520,1060,1460,-,-,-,-,6,11,-,-,-,-,10,16,106,355,254,263,62,217,-,-,5,52,32,153,3,5,2,5,2,63,83,859,60,390,13,39,60,92
2019,노원구,상계10동,515,154,2188,1260,928,-,-,-,-,2,4,-,-,1,27,8,20,66,164,207,770,32,97,4,21,6,63,19,118,12,29,10,23,2,86,47,409,29,206,18,56,52,95
2019,노원구,상계3.4동,1196,429,3787,2216,1571,-,-,-,-,55,224,-,-,-,-,28,100,198,485,329,1252,180,354,6,20,2,7,56,101,12,26,8,53,3,101,55,255,59,468,41,76,164,265
2019,노원구,상계6.7동,1921,738,15772,5810,9962,-,-,-,-,23,45,5,285,1,67,34,146,283,1132,280,327,317,1555,12,60,113,2761,133,562,48,197,19,205,5,1939,170,1700,227,4174,67,211,184,406
2019,노원구,중계2.3동,1382,597,5153,2081,3072,-,-,-,-,26,100,-,-,-,-,13,25,466,1291,329,345,168,715,5,93,6,35,44,224,14,33,9,69,2,97,67,889,87,832,23,170,123,235
2019,노원구,공릉1동,2841,1008,11948,6001,5947,-,-,-,-,143,573,-,-,3,74,110,621,590,1773,490,1057,501,1513,44,251,23,246,130,309,118,796,49,1187,3,117,106,783,133,1824,91,219,307,605
2019,은평구,소계,24681,9535,93631,43830,49801,-,-,-,-,868,2964,4,162,14,240,611,4405,4815,15220,5172,8809,4331,12965,147,1223,153,2027,1492,3342,379,1894,224,1597,52,3812,1435,10374,1198,16423,842,2515,2944,5659
2019,은평구,녹번동,1962,694,9531,4653,4878,-,-,-,-,83,292,2,95,2,38,64,499,294,1687,431,464,271,833,41,154,8,56,121,293,88,354,32,270,7,1517,112,716,86,1494,65,202,255,567
2019,은평구,불광1동,1627,694,7034,2592,4442,-,-,-,-,42,125,-,-,-,-,31,101,285,926,274,306,310,925,1,3,35,916,125,336,21,404,16,173,3,547,98,544,111,1050,62,197,213,481
2019,은평구,갈현1동,1498,576,4881,2198,2683,-,-,-,-,55,142,-,-,-,-,31,116,261,755,187,215,392,1195,7,19,16,236,85,194,20,194,11,26,3,36,71,270,78,941,97,175,184,367
2019,은평구,갈현2동,1579,640,5985,2472,3513,-,-,-,-,60,153,-,-,-,-,34,169,331,1060,229,237,350,1056,3,14,5,50,69,114,14,86,10,19,2,88,149,1355,57,1045,76,176,190,363
2019,은평구,구산동,1216,410,5509,2544,2965,-,-,-,-,47,244,-,-,-,-,21,92,171,441,404,930,134,368,3,5,2,10,61,130,14,33,5,166,2,33,91,947,74,1695,21,123,166,292
2019,은평구,대조동,2430,1156,7864,3357,4507,-,-,-,-,69,193,-,-,-,-,43,270,761,2077,219,249,540,1625,17,153,13,173,156,284,25,67,26,99,4,340,92,554,139,1157,74,198,252,425
2019,은평구,응암1동,1661,673,7831,3748,4083,-,-,-,-,68,296,1,58,1,13,64,1023,362,1452,220,234,266,899,13,245,13,99,136,292,58,228,22,220,3,215,91,641,100,1401,57,150,186,365
2019,은평구,응암2동,707,300,2102,886,1216,-,-,-,-,31,69,-,-,-,-,11,27,99,237,162,174,104,246,4,17,4,52,68,114,7,12,6,20,2,57,55,255,38,612,22,42,94,168
2019,은평구,신사1동,1347,491,4066,2093,1973,-,-,-,-,57,221,-,-,1,1,42,400,248,608,328,419,177,506,9,93,6,40,80,172,19,50,15,91,2,25,67,388,67,679,56,113,173,260
2019,은평구,신사2동,1704,285,3716,2345,1371,-,-,-,-,28,82,-,-,1,36,27,131,134,435,1127,1374,91,206,7,22,1,5,45,99,6,16,9,52,2,78,68,580,39,401,11,39,108,160
2019,은평구,증산동,945,361,3619,2169,1450,-,-,-,-,44,173,-,-,1,13,42,358,191,560,209,857,148,363,8,159,3,37,64,124,9,31,14,97,2,29,40,291,42,270,31,90,97,167
2019,은평구,수색동,514,171,2264,1483,781,-,-,-,-,31,65,1,9,2,44,8,34,124,432,101,788,92,234,1,5,4,36,56,127,2,18,6,38,3,52,13,95,19,165,9,15,42,107
2019,은평구,진관동,1894,811,12366,5292,7074,-,-,-,-,29,138,-,-,2,62,20,79,390,1494,277,1438,382,1816,7,252,12,97,161,593,26,196,14,45,7,306,192,1869,116,2893,60,586,199,502
2019,은평구,불광2동,1295,549,3943,1860,2083,-,-,-,-,44,126,-,-,1,1,31,111,307,762,249,256,220,527,6,25,12,64,66,135,15,48,6,15,4,366,67,668,50,443,26,49,191,347
2019,은평구,응암3동,1768,754,5142,2408,2734,-,-,-,-,73,241,-,-,-,-,38,372,406,906,237,257,432,1078,1,3,7,66,69,125,15,34,13,45,2,29,74,614,82,780,88,171,231,421
2019,은평구,역촌동,2534,970,7778,3730,4048,-,-,-,-,107,404,-,-,3,32,104,623,451,1388,518,611,422,1088,19,54,12,90,130,210,40,123,19,221,4,94,155,587,100,1397,87,189,363,667
2019,서대문구,소계,20095,7500,113819,55966,57853,1,1,-,-,666,2537,4,54,12,561,510,4044,4127,13468,2981,5480,4321,14232,476,3355,184,5512,1071,2746,655,6567,424,6528,43,5155,1116,20503,778,16484,585,1824,2141,4768
2019,서대문구,천연동,915,395,3069,1488,1581,-,-,-,-,50,130,-,-,-,-,20,108,212,476,76,99,193,467,20,240,6,32,49,113,16,39,15,65,3,110,67,556,55,386,24,100,109,148
2019,서대문구,홍제1동,1154,458,4827,2514,2313,-,-,-,-,35,161,-,-,-,-,42,839,233,704,167,253,195,550,19,34,5,114,74,223,31,73,22,43,2,47,87,940,68,539,32,71,142,236
2019,서대문구,홍제3동,1157,478,3687,1543,2144,-,-,-,-,45,147,-,-,-,-,30,72,315,658,144,157,225,557,10,72,7,70,44,103,20,43,7,180,1,19,71,457,70,857,36,62,132,233
2019,서대문구,홍제2동,594,263,1699,826,873,-,-,-,-,20,90,-,-,1,138,13,30,103,259,73,73,88,245,9,29,3,13,52,122,25,90,2,5,1,17,57,146,29,195,27,82,91,165
2019,서대문구,홍은1동,999,382,2658,1217,1441,-,-,-,-,35,92,1,49,1,2,31,67,231,511,185,258,142,346,21,78,4,20,51,97,22,56,10,31,3,78,65,271,35,420,22,78,140,204
2019,서대문구,홍은2동,1219,402,5414,2843,2571,-,-,-,-,36,158,-,-,1,19,39,136,214,538,264,625,237,908,25,115,4,27,51,97,26,55,16,51,2,53,90,1588,48,642,46,126,120,276
2019,서대문구,남가좌1동,691,307,2204,792,1412,-,-,-,-,21,76,-,-,-,-,6,24,188,493,82,91,157,414,8,13,6,56,36,97,15,35,14,36,1,18,35,225,50,487,19,48,53,91
2019,서대문구,남가좌2동,1310,530,5271,2559,2712,-,-,-,-,45,150,-,-,3,86,38,134,270,650,201,210,277,761,21,63,8,59,75,134,15,31,15,102,2,57,90,1978,62,464,48,131,140,261
2019,서대문구,북가좌1동,681,225,3173,1966,1207,-,-,-,-,15,65,-,-,-,-,24,125,121,369,194,1040,66,172,17,58,7,35,47,203,9,21,6,14,1,19,58,519,40,322,11,59,65,152
2019,서대문구,북가좌2동,2443,646,6752,3795,2957,-,-,-,-,86,308,-,-,3,17,83,514,307,688,1051,1465,258,621,27,137,10,77,103,251,31,62,23,1060,4,97,116,332,72,660,53,104,216,359
2019,서대문구,충현동,1817,600,24246,13980,10266,-,-,-,-,53,280,-,-,2,276,47,1180,340,2843,133,452,428,1315,90,1304,70,4578,90,393,106,2573,105,3196,8,2900,63,1660,49,427,37,88,196,781
2019,서대문구,북아현동,862,348,2420,1119,1301,-,-,-,-,89,293,-,-,-,-,17,47,219,464,82,85,116,280,13,16,5,44,94,174,18,60,27,47,3,81,31,308,43,293,17,61,88,167
2019,서대문구,신촌동,3901,1563,37647,15776,21871,-,-,-,-,54,224,1,2,-,-,31,138,812,2867,74,204,1465,6061,135,896,38,276,175,489,167,2956,115,1414,6,308,189,10292,86,9739,158,554,395,1227
2019,서대문구,연희동,2352,903,10752,5548,5204,1,1,-,-,82,363,2,3,1,23,89,630,562,1948,255,468,474,1535,61,300,11,111,130,250,154,473,47,284,6,1351,97,1231,71,1053,55,260,254,468
2019,마포구,소계,37290,12919,247276,132558,114718,-,-,-,-,1226,5218,11,485,30,361,977,13648,7709,34878,2914,10892,8616,29425,2302,36841,495,10060,2073,5976,2572,20235,1049,33887,57,4909,1842,15202,1227,10843,1074,4607,3116,9809
2019,마포구,용강동,2566,803,18813,10218,8595,-,-,-,-,65,204,2,89,2,15,70,964,627,3880,200,1161,380,1500,189,1054,45,651,161,650,220,1248,138,4935,5,306,130,786,62,421,68,178,202,771
2019,마포구,대흥동,1571,570,10097,4963,5134,-,-,-,-,56,173,-,-,-,-,21,81,265,1046,70,141,383,1125,46,374,37,626,144,330,70,483,42,975,2,27,133,2992,94,652,47,457,161,615
2019,마포구,염리동,726,282,4383,2288,2095,-,-,-,-,24,93,-,-,1,2,14,54,129,557,52,508,183,605,26,524,10,131,52,135,26,120,22,633,2,33,60,605,24,174,17,41,84,168
